label,text
0,  Remington     standard velocity failed to penetrate past the motherboard   mostly stopping between a couple of sheets of metal comprising the shell of the unit    
0,  Pellets flattened out quite nicely    
0,  Overpenetration IS a serious concern    
0,  An even smaller pellet is probably ideal      Buck   perhaps    
0,  At HD ranges youre looking at a cluster of shot a few inches wide at best    
0,  See Jeff Cooper for further instruction    
0,  BTW   Winchester slugs blew a   inch hole in and out    
0,  Bad for home defense   which is a pity   its probably a spectacular manstopper   those soft lead hollow base Foster slugs flatten out quickly    
0,  I ve always been partial to Lully and Rameau   Jean Baptiste Lully   L  Orchestre du Roi Soleil   YouTube Jean Philippe Rameau     Orchestral Suites   YouTube  
0,  And the contributions of whites are everywhere    
0,  Literally    
1,  Every cultured society and all things therein were created by whites    
0,  Except peanut butter  
0,  Renoir was a French artist    
0,  I like the French    
0,  They love art and high culture    
0,  I also like Renoir    
0,  This man is an idiot    
0,  i did a homeschooling thing where i saw a teacher once a week and she failed me just because of my views  id do the assignment exactly right and the highest i ever got was a c  
0,  I discovered this beer quite awhile ago when it was a regional beer even though its claim to famous was the oldest brewery in America    
0,  Now it is also the largest American owned brewery    
0,  YUENGLINGS  
0,  I had a chance to go visit Chepstow Castle last time I was in the area    
0,  Great Britain is Castle country for sure  
0,  he s obviously a good christian white boy with good values    
0,  It  s wasted on a groid but I understand his need to uphold his principles    
0,  No  I  m in Spanish class at school in Canada and we focus sometimes on Mexican slang and do n t learn vosotros    
0,  Do what you can to help keep Stormfront alive and growing    
0,  Just   bucks a month from every active member is all it takes    
0,  Is that a problem    
0,  mommy told me never to squelch on someone  s claims  the very fear of exposure makes me want to avoid lying    
0,  I see it as a martial art yes but more as a system of life that includes martial arts and various forms of military skills  
0,  Truly sad that we  ve decreased education standards to make minority students more successful    
0,  Instead of challenging young white minds   we put them to sleep in a sea of apathy towards standards    
0,  I bought a bag of candy    
0,  If kids come by   they get it    
0,  If not      
0,  I am giving the whole bag to the kids across the street       
0,  but please prepare yourself for anything like a nuclear blast or a huge earth quake or hurricane      shtf in many ways  
0,  In my opinion   from my experience with the schools in my area   the teachers say it is not their job to break up a fight Im not saying this is right but its going on in many different areas  
0,  I know mopeds are dangerous so are your krautschrockerts  btw this is a Yamaha i like    
0,  Yamaha Aerox     PS     ccm   YouTube Yep a      cc aerox  
0,  Hey  I have a Folkwear pattern for that style of shirt which I  ve been meaning to make    
0,  Thanks for the encouragement    
0,  I m more of a grappler than a striker   I would lunge out with a windpipe grab and bring them down to the floor      my record for KO  ing someone with a choke is currently   secs  
1,  I wonder why the Jewish Media always pretends that all the blood thirsty third world savages are victims and it is all Whitey  s fault    
0,  If a third world savage attacks a Jew   is it all Jewey  s fault    
0,  I have     Sister with Grey Eyes   Sister with Blue Eyes   Sister with Green Eyes me and my Brother have Blue Eyes    
0,  For when a people is not willing or able to fight for its existence    Providence in its eternal justice has decreed that people  s end    
0,   Adolf Hitler   Mein Kampf    
0,  Slowly making my way through a Romanian Bible I got for my birthday in July    
0,  Though I am not a Christian   I can read it alongside the English and try to figure out words I do n t know    
0,  I was gonna suggest an old Marlin     but then I remembered that it  s a     Mag    
0,  Great gun though    
0,  This is why it is important for us to join together as one group   organize and prepare to fight as an army    
0,  America     percent of American students pass their geography America      percent of American students pass their geography    Speak for Change  
0,  I think you already know the answer to your own question    
0,  I remember a classmate complaining how she hated her jewish neighbors    
0,  She would let the kids come over and play with her dog or watch cartoons and she gave them them her old toys    
0,  After a week or two   one of the kids asks    are you jewish    
0,  My mom says I ca n  t play here any more if you   re not jewish      
0,  So how do they pass on their kosher values to their kids   despite sending them to public shools    
0,   Strict education at home    
0,   Strict religious education at temple   Their   sunday shool   equivalent    
0,   Sending their kids to jewish summer camps    
0,   Strictly   no goyim friends    
0,   Those that can   send their kids to jewish only schools It  s hardly a surprise they are so united and our kids have friends like Tra  von    
0,  I say it is better to be very strict with your kid and homeshcool if possible than not to and hope for the best    
0,  The   Civilization   series narrated by Kenneth Clark is free on Youtube    
0,  YouTube      x   a   Civilisation EP       x   c     rlm   The above is a link to the first section of the first episode    
0,   Civilization   is a very contemporary   yet PC free history of Western Europe    
0,  That is a good article    
0,  I will have to try that and see how much force it adds    
0,  Thanks for the share    
0,  I went in to chase bank to make a payment on my credit card all chase banks in my city have bullet proof glass in front of the teller    
0,  I live in a city where a    year old house starts at    k    
0,  Something is up    
0,  Love Halloween   even the contemporary themes    
0,  Ghosts   Goblins   etc      
0,  Little kids all decked out in their costumes    
0,  The chorus of    trick or treat    or    Halloween Apples    bellowing at the door    
0,  It puts a warm smile on my face every year    
1,  Homosexuals ca n t undo the fight against White Genocide   only hypocrites can   I  d rather have openly homosexual men on our side than closet fags or sexual deviants who skulk about pretending to be something they  re not    
0,  If a person  s sexuality is an issue for them only then it should be an issue for us   normal people of either orientation do n t have their sex life at the centre of their attention all the time   a heterosexual deviant is just as much as a problem as a homosexual deviant and there are more straight perverts and psychos around trying to    infiltrate    groups than there are homosexuals    
0,  I remember hearing a talk from Irving on that massacre    
0,  He said the documentation showed the victims were sent along with several weeks of food   so they were not intended to be killed    
0,  I went to the baofeng website but it was in Chinese      
0,  Really    
0,  Just saw this one in Palm Springs       
0,  It  s really large    
0,  I was surprised to see it there on Palm Canyon Drive    here  s a detail    
0,  I agree that this would be amazing    
0,  We all have unique abilities and knowledge   can you imagine if we got together and each of us put together a class for all the children in our specialized field    
0,  Sounds like a heavenly community    
1,  Dude stink bomb this event   when it gets dark   chuck a bunch of them on the floor   different spots   when the chimps start jiving and grooving   they will step on them    
0,  It seems to me that most people on this board are friendly to home schooling   yet some who support home schools think that segregating boys from girls would slow social development    
0,  On which fantasy island do you live on    
1,  Faggots are always pushing their homosexual agenda    
1,  Even the queers in small towns have been emboldened to go out and peddle the homosexual agenda    
0,  My new word o   the week   which has somehow become the word o   two weeks     torpid   tor   pid adj       Dormant   hibernating    
0,      Lethargic   syn  inactive    
0,  Axis History Factbook   Waffen SS Grenadier Sturmbrigade Brigade Frankreich   French Volunteers and Collaborationist Forces Amazon com   FOR EUROPE   The French Volunteers of the Waffen SS                     Robert Forbes   Books Amazon com   FOR EUROPE   The French Volunteers of the Waffen SS                     Robert Forbes   Books http   www militaryphotos net forums     ss    RK    holder  
0,  Careful with it at school though    
0,  In high school i got all kinds of hell for having an article on Rudolph Hess   and this was before i was even a WN    
0,  That is great    
1,  We need more of our kids on the honor role and in college   crowding out the non W  s    
0,  Completed over two years ago with a certificate   I attended the University of Pittsburgh and finished at Kansas State University   both nationally ranked universities    
0,  Some Universities have a substantial number of lectures available for free online    
0,  Here is Yale YouTube   YaleCourses  s Channel There are a number of other major Universities with lectures posted as well    
0,  Beware many of these lectures hustle the jew cults of globalism   humanism   and social collectivism    
0,  AS in Business Admin   bachelors may have to wait because the college system in California is falling apart fast with tuition skyrocketing and admission shrinking    
0,  They are trying to dumb us down on purpose   said to say   it  s been working      
0,  Just look at the nonsense on tv    
0,  Does your wife post here    
0,  I  d love to have her join our homeschool discussions    
0,  There  s a social group she can join to post in and not have to post publicly   if she wants    
0,  She has more courage than the whole German nation put together    
0,  God protect and bless you dear lady    
0,  You are my heroine    
0,  her is another relatively good maths resource http   www youtube com user khanacademy the videos cover a wide range of topics    i know       khan        but what ever helps    
0,  And still the GREAT LIBERAL EXPERIMENT continues     
1,  They will eventually kill off the whites and go back to the jungle ways    
0,  ingratiate Main Entry   in   gra   ti   ate Pronunciation   in    grA shE     At Function   transitive verb Inflected Form   s       at   ed     at   ing Etymology    in     Latin gratia grace   to gain favor or favorable acceptance for by deliberate effort    usually used with with   ingratiate themselves with the community leaders    William Attwood     in   gra   ti   a   tion       grA shE    A sh   n   noun   in   gra   tia   to   ry      grA sh   E           tOr E        tor    adjective  
0,  In light of this it  s now wonder Hitler was considered a champion of the German people    
0,  To change so much in such a brief time      
0,  I find it inspiring    
1,  I m not really surprised   now going to college with blacks I can tell you they continue to behave in such a manner even in higher education    
1,  They always think they are somehow exempt from the rules  
0,  This is bull            
0,  They  re actually teaching this   in some places    
0,  This is awful    complain to the teachers about lying to students   then again   you do n t want your kids kicked out      
0,  Switching schools is easy    
0,  My son ever comes home with something like that and you can bet I  ll have something to say about it    
0,  They have a St  Patrick   Day free book here    
0,  The main free stuff page for this month is here    
0,  And a    cent unit study store here    
0,  Cool site    
0,  that sounds like hippyism  im not leaving my children  s values up for grabs  as ive said before   if parents dont feel their children  s heads with good things then the pc patrol will definitely feel their heads with bad things    
0,  I  m too lazy to reread   did he say    Teacher    or      Teacher   s asst        
0,  That might explain the    year old angle    
0,  Yeah   
0,  Stormfront    
0,  I come for the Pride   but I stay for the love    
0,  I would like to find the where the document came from and when it was first published thank you for your reply    
0,  The soldiers of today may face this same treatment before they die if things keep going the way it has been    
0,  I m a high school senior    
0,  I  m going off to college in about   months and i  m wondering how you college guys prepared for it payed for it  any tips    
0,  For gods sake Davison you say    many    but I went to Iran when I was little   I only went to Shiraz   Tehran     I never saw anyone with light hair or light eyes   I have since met a few with green eyes but never light hair so it couldnt have been    many       
0,  I was only six but i remember them all being dark    
0,  That is only when they began speaking English as a majority    
0,  You can search for maps of where the language was spoken over time    
0,   quote Holston          God is the one that claims to be merciful and not like nature    
0,  I  m just pointing out our version of mercy and the God of the Bible are not even close to the same thing    
0,  I d say a fitting punishment is dealing with the developmentally challenged children for the rest for your life    
0,  In reality screwing up is it  s own punishment   and nothing deters nor rehabilitates    
0,  After watching television I can spot a Jew like that    
0,  Most look the same or have the same features    
0,  All I have to do is get a picture of my old boss and compare    
0,  You can still bring that to the attention of local media and civil society groups    
0,  He  s a petty celebrity   so it  s worth some attention    
0,  I think white pride world wide works just fine But i am a white supremacist so it suits me to the tee  
0,  Agreed  rep will have to wait though    Cheap money   massive bailouts of crony banksters   manipulated employment figures   etc   etc       
0,  Stocking up on canned goods is still a top priority    
0,  I must fall under the Alpine grouping as well    
0,  I have light brown hair and light brown eyes   like my father    
0,  My father  s sister had blonde hair and light blue eyes    
0,  My mother has dark brown hair and striking green eyes    
0,  I wish I had her eye color      
0,  I seriously ca n t figure what group I belong to     any suggestions     The Mighty Sisto    
0,  I bet this Negro is planning for an insanity defense and he may just get it    
0,  There was a black who slit a perfectly healthy white womans throat while standing behind her in a store for no other reason then her being white and woman    
0,  This Negro got found not guilty by an insanity defense    
0,  oh definitely do push ups and sit ups for the time being      does n t your school have a weight room you can use   you should go there      
0,  Everyone should help out the National Alliance and get involved    
0,  Help pass out the NA    LOVE YOUR RACE    flyers   that will be a big help    
0,  https     www stormfront org forum t         https     www stormfront org forum t         https     www stormfront org forum showthread php   t          https     www stormfront org forum t         Make this a great VValentines Day for our movement GOOD LUCK TO ALL WHO WILL BE PASSING OUT THE FLYRES http   www whitefreespeech com sub i   fleaflets html  
0,  I guess in that case   I will just grow a big fro   and it  s no big deal    
0,  As long as my heart is true to the cause    
0,  I only ordered once by cash and had no problems    
0,  Sometimes these things happen You can always report it to your credit card company and get a reimbursement from them    
0,  Don t you love the double standards    
0,  We ca n t have an all White clothing company but Negro  s can have all black companies like FUBU   etc     sigh    
0,  Unfortunately rich kids always get their way   I say you just ignore the kid during the summer get back at him that always works    
1,  You are white and you are better then them and the next time they harass you and someone else form a group of buddies and go up to the proncipal office    
0,  Never march alone    
0,  My parents are like this    
0,  The only older person I know who I can act racist around is my friend  s mom    
0,  It  s funny   she even taught their dogs to hate blacks    
0,  OMG why are you posting your face on a board   It is dangerous here   Holland   to post your face on a  facist  board Becouse allot of Antifa is watching      
0,  lol I dont know I just saw somewhere that Franklin was a forbidden name     thanx I try to search on google      
0,      Wulfi      
0,  i dont see why u couldnt go alone i mean its in a public place   unless hes picking you up or something        first post  
1,  I guess I got lucky   I we n t to a public high school and we never had to learn about the holohoax    
0,  Yes  I edited out your personal info   as you should only give that out to those who can be trusted    
0,  To post it on a public message board is just inviting disaster    
1,  I see so many BM WF around my city its not even funny    
0,  Actually it is kind of funny   because if the black guy sees me staring at them   he will try to stare me down    
0,  It happened in Taco Bell once and I just grinned at him and he turned away    
0,  Why is there an exclusively homosexual high school when you do n t even go to school for sex in the first place     
0,  Im glad to see this board back in action   whew    
0,  O and Happy Birthday from Michigan   US to everyone on this page   heh heh    
0,         
1,  LOL GJ brother    points for the Uber humans and      for the sub human ape creatures you are truly one bad mofo whitey crakker man  
0,  yea i thought so when i saw a episode they had a klanmen on there and he was calling jerry a         ing jew lol  
0,  I feel for you    
0,  This is the reason certain schools down here where I live have a white prom and a black prom    
0,  It keeps it simple    
0,  Ill shave my head when I finally get my   GCSE grades at C or above    
0,  ETA of shaved head         some time in        P  
1,  whats up I thought I might put my pic up here I  m looking for some friends theres too many negroes around here some times I feel like there is  int any white guy left in the world  so message me and let me know there is stll some white brothers out their    
0,  Well that  s good to hear    
0,  I noticed that that that was your first post    
0,  Welcome to Stormfront   the largest White Nationalist community on the web    
0,  Good for you    
0,  I never started so i dont have to contend with the addiction      been drug alcohol sex free my whole life    
1,  well im glad to hear there are more youth in our world and lets all hope those mudds and niggs go to h e l l  
0,  I knew a kid down the street who was home schooled and he didnt act like a kid his age should    
0,  But maybe it was just him    
0,  the only way we can win is by opening the eyes of all whites and we cant do it softly can we    
0,  im half an hour from pasadena   maybe   mins from the valley  im in the inland empire near ontario by the      freeway interchange  
0,  Hey everyone I would like to get together with some people from my state that are like me    
0,  Lemme know if you are from Ohio and maybe we could meet up and chat    
0,  Freuer Frei    
0,  My family is falling apart    
0,  I hate it and I feel like I ca n t do anything about it    
0,  I  ve tried everything talking to my parents about it but I guess it  s their choice to get a divorce if they are n t happy together    
0,  Sorry for my delay in answering   been working at a summer camp    
0,  Im in Roxbury    
0,  Thanks for the e mail and addresses    
0,  I have this bad habit of leaving aol im on when i  m not actually home so if I do n t im you back I  m probably not there and I  m not just ignoring you  me too  
0,  i didnt say they  d run but race mixing will eventually take over and america will be majority black or mixed race   whites will be in the minority except for in certain republican nationalist areas  
0,  They took the action of screaming for help and getting off the bus    
0,  Its not like they cheered on the attacker or gave him a weapon   or restrained the victim    
1,  I would not be surprised if this woman was specifically targeted by local Jews from her town for this abominable treatment    
1,  They must have trapped her somehow   and sent her thru the network to Israel    
0,  God save her    
0,  I would say that you should spread this information to your friends and family as well as send this story to other internet sites for starters    
0,  I do n t know how true this is   but I  ve heard to pick number two for french because they speak better english than picking one for english and getting who knows what pretending to speak English  
0,  He s       too    
0,  A tall straight white male with   white kids   the left is triggered no doubt    
0,  Hope he  ll stop all the foreign aid and fund the military more    
0,  I would never join a Christian group   or a group that would allow Christians to join    
0,  So my interests in this group are minimal    
0,  White men and women who have many white children and teach them to be white nationalist do more for our cause than these groups    
0,  Apparently he came to the conclusion that his French was too poor to win over Quebec   and thus he felt destined to lose    
0,  Yeah you can count on it   there will be lot of people on the streets that day protesting against this jew government what we have here    
0,  hello all im thinking of going to europe in the next couple weeks and am trying to decide between ireland and eastern europe    
0,  If I go to the east ill definitely go to budapest   feel free to pm me if you want to meet up    
0,  Only if they get their collective heads out of the punch bowl and wake up to what  s going on in the world    
0,  Whites are far too comfortable over here   every night is party night   so to speak    
0,  Robbie is funny and I have no problems with him    
0,  This is your typical Afrikaans music    
0,  Bobby van Jaarsveld   Kyk Waar Is Ons Nou   Official Music Video     YouTube We can all have a dance and feel good for a while    
0,  There are only two outspoken artists   Steve Hofmeyer and Sunette Bridges    
0,  I like this video   Die Antwoord      Fatty Boom Boom      Official Video     YouTube Girl dresses in blackface   shows Africa is savage   and makes fun of Lady Gaga    
0,  I  ve seen interviews of them and they seem trashy    
0,  They all smoke like crazy   especially the girl with the Three Stooges haircut    
0,  Agreed   
0,  And changing a word or phrase to something that seems less confrontational does nothing to help those of us that are victims of anti whites    
0,  It s sad when the stupid petitions get filled in     weeks like that one to build the death star    
0,  It  s why they do n t take real ones seriously    
0,  People will say that the disease we brought killed most of them   but huge numbers of them died of an unknown disease before Columbus came into contact with them    
0,  Alex Jones is not Pro White   he is trying to take anti White and subvert it back into    anti racism    and forced racial integration    
0,  He is the kind of anti white   that will whine about   anti White racism     instead of just calling them   anti White      
0,  His commenters drone on   about how    all races must all stick together       
0,  That should give you a big clue about his goals    
0,  It is good that anti White   is working its way out into the mainstream though    
0,  Same here    
0,  This would make me crazy if I saw it in person    
0,  The sheer disrespect of just standing there and making her clean up their mess   and laughing about it    
0,  Wait when did he single you out and call you a racist do you know him or have talk to him in person    
0,  Am i missing something here    
0,  Absolutely   
0,  I put Neo cons and Liberals in the same category as far as whites go    
0,  Neither one is better than the other    
1,  And most people will laugh and shake their head at you when you tell them that Jews are a very dangerous group of people    
0,  And greetings to you as well Brother    
1,  Thank you for your kind words   hope to meet you in the new white world one day soon    
0,  Nope   
0,  I was just trying to see how many of you saw other races as a bigger thread than your own   and apparently   a few think this way    
0,  The Pastor is saying the truth    
0,  Here is another revealing one for the mass brainwashed population   Obama  s mother is a white trash Obama  s father was married already Obama is a bastard child all correct     youtube   http   www youtube com watch   v   sxKpdxiXKgY    youtube    
1,  This family that wants to complain about gays should come to San Francisco and raise some hell at these gay pride events      a much better target       and these people in San Francisco openly blasphemied Christ with their parody of   The Last Supper    as their poster for their last event    
1,  That or it might be that Blacks have smaller brains and an IQ       points lower than that of White people on average    
0,  But who knows    
0,  Thank you for sharing your free and peaceful home while you have one    
0,  Who knows how much longer that will be for any of us     
0,  I bet all the Ted Pike stuff is on the ADL hit list   look for that to start disappearing down the memory hole    
0,  You know   wheat and corn grow pretty fast    
0,  Then there  s beans   potatoes   yams          
0,  My Kansas ancestors got by during the Great Depression without eating cow dung   and everything was covered in dust then    
0,  It seems to me that nature is taking out the trash    
0,  Though starvation is a horrible way to die    
0,  Just yesterday on t v  there was some MTV thing where a Western girl was visiting a family in India    
0,  The Western teen was naturally grossed out   and then they cut to different scene    
0,  It will be the same here when the goodies run out    
0,  Absolute stupidity    
1,  Are there any whites left in that craphole or have they all been killed    
0,  Beeline TV   Watch Online TV   Free Internet TV   Live TV Channels This has got a number of Japanese TV links for streaming    
0,  I m actually a big fan of Subway but I always laugh when I read this    
0,  They neglect to mention that Jared also ran about    miles a day      
0,  White Rage   it  s what  s for dinner     
0,  Do   F   ck with our families   buckwheat     
0,  YouTube   Hell  s coming with me  
0,  Free Edgar Steele has announced the start of an official fundraising campaign with full support of Cyndi Steele   Fundraising Campaign   Free Edgar Steele  
0,  A man in charge of an organization that is so hated like the KKK should have been more careful    
0,  He of all people should have known to what extent the Federal Government will go to have people like him thrown in prison    
1,  There is no different versions of bad when it comes to race traitors   if you date a non white it is bad   no matter if the non white is asian   black or arab   
0,  I know   it  s disgusting    
1,  I ca n t fathom seeing all those brainless whites along with their negro counterparts worshipping Obama    
0,  Also   those stupid white women who watch Oprah and not realize the fact that Oprah is very racist    
1,  She was probably the victim of a groid rage rape also    
0,  Have to follow up on this one    
0,  Where  s Lenny Pitts   article on this one    
0,  We knew that report was a lie the entire time    
0,  Why did it take so long to release it    
0,  Had to make it up that is why  
1,  Perhaps I should walk back into my H S  when it starts Monday and get on the P A  system and say I want to tie all             s to the back of my car and drag them across the ground till they die   and then say I  m joking    
1,  I hope I see the day when thease worthless pieces of crap are OUT OF HERE    
1,  All the jews I have ever known will do anything for money   and all I can say is there are no good jews  
1,  Let mother nature evolve these people naturally because no amount of money or aid is going to drag these   things   into the civilized world where they serve absolutely no purpose    
0,   hide And if you  re around Knights of Columbus or their Roman Catholic brethern   keep a close hold on your young children   particularly the boys    
0,  DR Congo troops accused of rapes Government troops in the Democratic Republic of Congo carry out most of the rapes of civilians caught up in the war with rebel groups   a rights group says    
0,  US based Human Rights Watch says thousands have been raped by rebels and soldiers in the past six months    
0,  http   news bbc co uk   hi africa         stm  
0,  What do they do with them    
0,  It  s mind boggling to me   I mean they just cut it off and run off with it in their hands    
0,  Then what    
0,  She probably gets the food for her food kiosk from the garbage site   and she does n t want to carry it far    
0,  Something tells me that you  re sitting in the wrong section of the Stormfront bus    
0,  I believe   judging from your other posts   that you belong more towards the back    
1,  And this is why SA went from First World under Botha  s rule   deKlerk does n t count   to a Third World begger horde    
0,  It  s embarassing    
1,  Just shows how thick they actually are one farmer one bullet they will just end up starving and asking WHITES to feed them  
0,  Precisely   
0,  Too bad    percent of public school kids are being taught everything BUT the truth    
1,  No doubt they  ll be coming up with chocolate colored Leprechauns and a Chinese flavored Uncle Sam  s too    
0,  i think the main problem with our movement is that we  re not subtle in our approach  we need to use words that do n t promote controversy  instead of saying racial purity we use words like idenity    
1,  Whites in all their glory against impossibly large hordes of non whites    
0,  No wonder Lord Of The Rings is so hated by our social engineers    
0,  YouTube      x   a   Rohirrim charges at Helmsdeep    x   c     lrm    
0,  Very informative    
0,  I  ll have to reread it a few more times to get it clear but thanks for posting this    
0,  I heard that some black people pretend to be ghetto because they have no money and they live in the ghetto    
0,  But that  s just a rumour  
0,  I think that World Star Hip Hop should be mandatory viewing for every single white person on the planet   period    
1,  The raw footage of these beasts in their moments of candor is so much more revealing and persuasive for helping our fellow white brothers and sisters see the truth than a thousand books could ever be    
1,  This disgusting negro makes us   white people   look bad    
1,  He should be flagged and reported  skyyjohn  s Channel   YouTube EstablishedMen com sent me on a blind date    
0,    YouTube  
0,  Good thing there are the zionist police to keep me from coming and taking everything you have earned with your arrogance    
0,  I actually have a college degree   but choose not to make a living with it because I cannot sit at a desk in front of a computer all day    
0,  It makes me tired    
0,  The cologne was under the seat    
0,  Thieves and liars always think you  re stealing and lying    
0,     x   a   Father And Son Assault Leads To Death    x   c     rlm     YouTube  
0,  Many years ago maybe   there  s no ammo for them anyway   rather send a donation of a few thousand M   s  
0,  More black on white crime   YouTube   Black Students Attack White Man For Eating Dinner With Black Man YouTube   Black Attack On White Hopkins Researcher Planned  
0,  More Negro rioting   this time at a Black Panther Party rally   YouTube   NYPD Vs Black People     Macon st riot   YouTube   NBPP vs NYPD  
0,  YouTube   Black savages bake puppy alive     
0,  YouTube   DOG SET ON FIRE WHILE GIVING BIRTH YouTube   Animal Abuse at Child Care Center In Chicago Ghetto  
0,  Immigrants will go to White countries for other reasons than just economics    
1,  Maybe they will be resettled deliberately as refugees or maybe they will come for the women like the chinese men are doing    
0,  Absolute Vodka as a company is anti White as they  re a sponsor for RuPaul  s Drag race and a huge advocate for the LGBT community as well as is the first company to ever sponsor a gay party back in the     s   Behind the Scenes of Absolut Vodka Cocktail Perfected   YouTube  
0,  i joined this site just a few hours ago but ive been visiting for a while before hand    very interesting topics things you just dont see in mainstream anymore    actualy what the hell am i saying never ever seen in main stream EVER     its a damn shame      
1,  All i have to say is none of this crap that is happening in the world is going to change unless people on a large scale actually stand up and say no we have had enough and drag the scum in the streets and deal with them in a most violent way    
0,  Put your cursor on the American Dissidents Voices tab and click on it   not the links in the menu which drops down    
0,  I tried to find this crappy commercial on YouTube when it first came out so I could post it here    
0,  Anything goes these days to make Whites look like total jack asses    
0,  Look at the preservative crap they are eating too    
0,  Most of my food is meat and produce    
0,  Never ever do our groceries look like this    
0,  I do n t even like buying cartons of juice    
0,  This is the biggest problem which faces our race today as more non white immigrants move in whites dont want to live in or near their ghettos    
1,  We all know that when their are too many ethnics   the neighbourhood soon turn  s into a slum    
0,  The media also promotes race mixing as cool    
0,  I have seen young white girl  s and boy  s acting like blacks with their baggy pant  s and their hip hop    
1,  Soon in their minds it is ok to date them and have children with them thus polluting our great race and pushing us further toward extinction    
0,  Bessie Mae Whyman The Orange County grand jury indicted Anthony Darnell Wade        of Los Angeles last year of several felony counts    
0,    UPDATED     Bessie Whyman   OC Homicide No         Year Old Robbed   Tortured and Murdered   Orange County News   Navel Gazing  
0,  Video  Black pack attack http   www worldstarhiphop com video     tI vq R  UYif  Pack of blacks attack teen White girl in restaurant   drag her by her hair into the parking lot   beat her   refuse to allow her back into the restaurant   continue to beat her while black onlookers laugh at her humiliation   pain and suffering    
0,  More black on white hate crime videos are posted here   http   ethniccrime blogspot com p ra    on video html  
0,  David Allen Snyder   age      died on October           at his residence in Findlay   Ohio R I P  David Allen Snyder Obituary at Coldern Crates Funeral Homes The jury took only about four hours Tuesday afternoon and early evening to convict Cornelius Patterson Junior of the October        murder of    year old David Snyder in a Jennifer Lane apartment complex where both men lived    
0,       WFIN News with Tom Sheldon and Scott Jennings   Findlay Ohio  
0,  This thread has reduced me to tears so many times that I sometimes avoid it   and yet i thank the OP for it  
0,  Thor Soderberg        was shot and killed at   st and Racine    
0,  White Chicago Cop Killed With His Own Gun In Attack From Behind   NNN Reporters Newsroom Forum R I P   
0,  A mentally ill Orthodox cantor who told jurors he was    The Michael Jackson of Jewish music    was sentenced in Manhattan yesterday to at least a year in prison for swindling a Washington Heights woman out of             
0,  Victim Judy Burstein        had met the singer   Michoel Streicher        at his performances five years ago in Rockland County   Brooklyn and Lakewood   NJ    
0,  Streicher posed as a rabbi   then took her money    promising to use it to purchase a torah   but instead pocketing it   a jury found in convicting him of grand larceny in April    
0,  Just to make it clear to someone who does not bother to read the attached links    
0,  This is the animal who raped and murdered the six year old white child above    
0,  May all these victims of the    war on whites    rest in peace    
0,  I pray that their souls are in the heavens and their families are healing in spirit    
1,  Whites have the following Too many abortions   too many mixed marriages   too many no kids marriages   and too many liberals    
1,  We need to eliminate all of those elements from the white race    
0,  YouTube   Mayor of Boston sends welcome to gay transgender youth event Kids attend prom from   sexual hell   You wo n t believe how children as young as    years old partied Family advocates are outraged by a prom held at Boston City Hall that was open to children apparently as young as    featuring crossdressers   homosexual heavy petting   suspected drug use and a leather clad doorman who teaches sexual bondage classes    
0,  Children from middle schools and high schools across Massachusetts on May   attended a Youth Pride Day event ending with a prom inside of Boston City Hall sponsored by the Boston Alliance of Gay   Lesbian   Bisexual   Transgender Youth   or BAGLY   a group seated on the Massachusetts Commission for GLBT Youth     
0,  http   www wnd com index php   fa   PAGE view   pageId           
1,  just saw a hershey  s commercial on tv   ca n t find it on jewtube shows a White woman happily sharing candy with some mop headed groid male on an escalator guess I wo n t be buying that stuff ever again  
0,  I notice it does n t say if the kids were jews or not    
1,  If they were jew pieces of garbage who the hell cares what happened to them    
1,  Sad it happens more and more they want to take ours but what do they think i want to date one of those negro women  
0,  And with that I will bid you all good night    
0,  I  m glad we were able to get back to NS in the NS thread    
0,  I ll edit out a few of the most revealing images    
0,  On Stormfront usually we try to respect feelings of those who find scantily dressed   bikini etc   images or suggestive poses tacky    
0,  Most likely Putin was not behind any of the killings   but certain criminal gangs from Caucasus or corrupt members in Russian military security agencies    
0,  Dmitriy Hvorostovskiy Prince Yeletsky  s      The Queen of Spades      Tchaikovsky    Dmitri Hvorostovsky at the Metropolitan Opera          YouTube   Ya vas lyublyu   Dmitri Hvorostovsky Renee Fleming and Dmitri Hvorostovsky perform the final scene of Tchaikovsky  s    Yevgeny Onegin        Part I   YouTube   Yevgeny Onegin   Final Scene   Hvorostovsky Fleming   I Renee Fleming and Dmitri Hvorostovsky perform the final scene of Tchaikovsky  s    Yevgeny Onegin        Part II   YouTube   Yevgeny Onegin   Final Scene   Hvorostovsky Fleming II Renee Fleming   as Tatiana     Dmitri Hvorostovsky   Eugene Onegin  s first act aria from Tchaikovsky  s opera    
0,  YouTube   Dmitri Hvorostovsky   Eugene Onegin   Onegin            s Act I aria Renee Fleming and Dmitri Hvorostovsk   Lippen Schweigen   Lehar      Die Lustige Witwe      YouTube   Lippen Schweigen   Hvorostovsky   Fleming    Offtop    bonuses   Hvorostovsky      Troika    YouTube   Hvorostovsky   Troika Dmitri Hvorostovsky      Temnaya Noch    YouTube   Temnaya Noch Dmitri Hvorostovsky      Little Bell    YouTube   Hvorostovsky   Little Bell Dmitri Hvorostovsky      Moscow Nights    YouTube   Dmitri Hvorostovsky Moscow Nights  
0,  jews have white skin does that make them white    
0,  She is not white    
0,  Her eyes and nose and skin tone give it away    
0,  Her skin tone is not white to my eyes    
